sentence,label,idx
giáo viên nhiệt tình tận tâm .,2,10831
không thông báo cho sinh viên về việc nghỉ học .,0,10832
"thầy dạy rất dễ hiểu , ví dụ minh họa rất thực tế .",2,10833
trời nóng quá học không hứng khởi .,0,10834
"nhiệt tình , cố gắng giúp sinh viên hiểu bài .",2,10835
"tận tâm , truyền đạt tốt .",2,10836
giảng dạy kết hợp bài tập rất hay và rất dễ nhớ bài vừa mới được dạy !,2,10837
2 tuần 1 buổi 5 tiết theo cá nhân em là chưa hợp lý !,0,10838
"rất nhiệt tình chỉ bảo , hướng dẫn sinh viên .",2,10839
"đúng giờ , nhiệt tình , quan tâm đến học sinh .",2,10840
"cô vui tính , dạy dễ hiểu .",2,10841
cần liên kết giữa lý thuyết và thực hành .,0,10842
không tạo được cảm hứng cho sinh viên .,0,10843
"không cảm thấy tiếp thu được kiến thức , đa phần phải tự học tự tìm kiếm kiến thức .",0,10844
"sử dụng hình thức điểm danh không cần thiết , trong khi các lớp khác đều rất tự do , không có hình thức điểm danh .",0,10845
cần có giáo trình và đề cương chi tiết .,0,10846
giảng vỉên tận tình .,2,10847
tôi rất thích .,2,10848
"giảng viên dạy rất dài dòng , lê thê mặc dù chẳng cần kéo dài đến thế .",0,10849
tâm huyết nhiệt tình giảng dạy .,2,10850
giảng bài tập kết hợp lý thuyết .,1,10851
giảng viên cần đưa lên các diễn đàn nhiều tài liệu môn học hơn .,0,10852
bài tập được thầy đưa trên courses .,0,10853
gây khó nắm bắt .,0,10854
thêm các tiết dạy thực hành .,0,10855
"thầy giảng chi tiết , hướng dẫn dễ hiểu .",2,10856
thầy dạy rất nhiệt huyết và tận tình .,2,10857
"cần trang bị thêm trang thiết bị , cải tiến giáo trình .",0,10858
máy tính tệ quá !,0,10859
cô nên giảng chậm hơn một chút để dễ hiểu hơn .,0,10860
nhìn chung giảng viên cung cấp đủ kiến thức cho sinh viên .,2,10861
thêm bài tập logic .,0,10862
"thời gian học quá trễ , sinh viên chất lượng cao không về được xe trường vốn là quyền lợi của sinh viên chất lượng cao , sinh viên không kịp thời gian đi học thêm sau thời gian học về đến trung tâm thành phố sau 7h .",0,10863
"giảng viên giảng chậm , dễ hiểu .",2,10864
giảng dạy rất nhiệt tình .,2,10865
"dạy có tâm , nhiệt tình dễ hiểu , quan tâm sinh viên .",2,10866
"giảng viên nhiệt tình , tạo nhiều hoạt động cho sinh viên tham gia nhằm nâng cao khả năng ngôn ngữ .",2,10867
thầy có dạy và sửa bài tập kỹ càng .,2,10868
"có những yêu cầu vượt quá khả năng của sinh viên , yêu cầu cao khiến sinh viên cảm thấy vô cùng áp lực khi học .",0,10869
thầy ít khi code mẫu .,0,10870
ít bài tập làm thêm cũng như không sửa bài tập giao trên moodle .,0,10871
nên nâng cấp phòng lab .,0,10872
"giáo viên nhiệt tình , giảng dạy tận tâm .",2,10873
"giáo viên tận tâm , có chuyên môn và sẵn sàng giải đáp thắc mắc của sinh viên .",2,10874
em không có gì không hài lòng .,1,10875
"thầy vui vẻ , dễ chịu .",2,10876
"thầy dạy dễ hiểu , dễ tiếp thu , dễ .",2,10877
đi sâu vào ứng dụng thực tế .,2,10878
"vui vẻ , hoà đồng , tổ chức nhiều hoạt động về môn học .",2,10879
"giảng viên cần phải nói rõ hơn , giới thiệu , phân tích , cho ví dụ minh họa .",0,10880
môn học nên là tự chọn thay vì bắt buộc .,0,10881
giảng viên gần gũi và tận tình với sinh viên .,2,10882
giảng viên giảng dạy dễ hiểu .,2,10883
quá ít bữa thực hành .,0,10884
giảng hơi nhanh nên có một số kiến thức không nắm bắt kịp .,0,10885
"giảng viên không cho bài tập , thiếu quan tâm tới sinh viên .",0,10886
"lý thuyết tốt , đồ án hay .",2,10887
thầy dạy nhiệt tình dễ hiểu và vui vẻ với sinh viên .,2,10888
giảm số tiết trong buổi học .,0,10889
"truyền đạt không thu hút , chú trọng quá nhiều vào nội dung lý thuyết , không có liên hệ thực tế .",0,10890
"giáo viên dạy khó hiểu , sinh viên không tiếp thu được .",0,10891
"giảng dạy hơi khó hiểu , chán .",0,10892
giảng viên dạy những kiến thức lập trình dễ hiểu và áp dụng nhanh chóng vào bài làm .,2,10893
giảng viên truyền đạt dễ hiểu và nhiệt tình .,2,10894
"thầy dạy kỹ , có tâm .",2,10895
giảng viên cần cho ví dụ nhiều hơn .,0,10896
giảng dạy khó tiếp thu .,0,10897
thực hành không có tính thực tiễn .,0,10898
slide giảng dạy đầy đủ và trực quan .,2,10899
"thầy tân tâm , dạy dễ hiểu .",2,10900
cô dạy rất hay rất dễ hiểu .,2,10901
hoàn toàn không có ý kiến .,1,10902
"em nghĩ là "" dục tốc bất đạt "" .",0,10903
nên là nếu học thế này thì khi đi học thực hành nếu ngay tuần nghĩ thì em sẽ không được thực hành với nội dung bài đó .,0,10904
"cách giảng suông khá nhàm chán , chưa tạo được sự thu hút sinh viên nghe giảng .",0,10905
"nên giảm số bài học trong một học kỳ , vì số tiết học không đủ , khiến phải học nhanh , tiếp thu ít .",0,10906
điều này tốt cho sinh viên làm quen với quy trình làm việc thực tế .,2,10907
"về giờ lên lớp , thường trễ .",0,10908
"giảng rất hay , nhiệt tình .",2,10909
"seminar xong , thầy dặn doubledot "" mấy em tuần sau kiểm tra phần dfd , về xem lại bài ha , không hiểu thì đọc lại lý thuyết , làm vẫn không được thì hỏi bạn ha , chúng ta kết thúc ở đây ha "" .",0,10910
kính mong quý thầy có thể thay đổi .,0,10911
vì học là để code mà .,1,10912
mô tả bài giảng trên bảng nhìn hơi rối mắt .,0,10913
"cần nêu được ý nghĩa cụ thể của từng phần , tránh trừu tượng hóa .",0,10914
giảm giờ học .,0,10915
một số máy chiếu tại số phòng anh văn hơi mờ .,0,10916
cô tạo sự chủ động cho tụi em khi thực hành .,2,10917
giảng viên giảng bài ngắn gọn dễ hiểu .,2,10918
giảng viên tích cực hỗ trợ sinh viên và giải đáp thắc mắc .,2,10919
"thầy dạy rất chi tiết , hướng dẫn bài tập đầy đủ .",2,10920
thầy rất hài hước trong khi dạy .,2,10921
cần tăng cường phần nghe nói hơn đọc viết .,0,10922
anh nhiệt tình giảng dạy .,2,10923
nhiều khi thầy băn khoăn rất lâu ở phần mô hình er .,0,10924
em nhìn nó giống như ma trận chữ hơn .,1,10925
dạy tốt .,2,10926
"lớp thường xuyên đổi giáo viên , nhiều buổi học nghỉ không thông báo .",0,10927
"thầy dùng quá nhiều thời gian để ghi bài tập trên bảng , em nghĩ thầy nên danh thời gian hướng dẫn bài tập kỹ hơn .",0,10928
"giảng viên dễ chịu trong việc học bù , đổi giờ học .",2,10929
ủa mà học có một buổi à dot còn tài liệu tự coi .,0,10930
"đảm bảo giờ dạy trên lớp đầy đủ , đúng giờ .",2,10931
"thầy dạy kỹ , nhiệt tình .",2,10932
giảng viên nói tiếng anh hơi khó nghe .,0,10933
"thầy dạy dễ hiểu , quan tâm sinh viên .",2,10934
làm nhiều bài kiểm tra quá .,0,10935
thầy tận tụy với sinh viên .,2,10936
bài giảng nên có trình bày chi tiết hơn .,0,10937
giới thiệu chuyên sâu về kiến thức cơ sở dữ liệu .,2,10938
"giảng viên chuẩn bị bài giảng tốt , công minh trong giảng dạy .",2,10939
"giảng dạy nhiệt tình , giúp đỡ sinh viên trong quá trình làm đồ án .",2,10940
cô giáo rất thân thiện .,2,10941
nhiều lúc em muốn học mà đọc slide của thầy lại khó hiểu lên mạng kiếm thì không thấy .,0,10942
nội dung học cũ .,0,10943
thầy rất tận tình và thân thiện .,2,10944
cô nói hơi nhanh .,0,10945
phòng máy đôi khi quá nhiều máy hoạt động không ổn .,0,10946
chúng em mong cô cải thiện giọng nói dễ nghe hơn .,0,10947
nội dung khó hiểu .,0,10948
không thấy lên lớp .,0,10949
hài lòng với cách dạy cuả cô .,2,10950
giảng viên sử dụng hiệu quả thời gian đến lớp .,2,10951
"giảng viên ra bài tập nhiều , nhưng ít hướng dẫn giải .",0,10952
thầy giảng phần cuối hơi khó tiếp thu .,0,10953
cần cung cấp tài liệu cho sinh viên ngay từ đầu .,0,10954
cần tăng cường chất lượng wifi để sinh viên có thể tìm kiếm tài liệu trong quá trình thực hành .,0,10955
có nhiều thời gian chết trong giờ học .,0,10956
"thầy vui tính , giảng dễ hiểu , áp dụng nhiều ví dụ thực tiễn .",2,10957
"không biết ứng dụng , kể cả trên phương diện lý thuyết .",0,10958
"giáo viên rất nhiệt tình , tận tâm với sinh viên !",2,10959
"giảng viên giảng dạy hay , vui tính .",2,10960
"bài giảng dễ hiểu , tận tụy với sinh viên .",2,10961
nên có giáo trình song ngữ cả tiếng anh và tiếng việt .,0,10962
"giờ giấc , cách giảng dạy .",1,10963
nên học sinh rất khó tiếp thu .,0,10964
thầy dạy rất hay và đưa nhiều kinh nghiệm cá nhân .,2,10965
"thầy nhẹ nhàng , thoải mái , hiền , hướng dẫn thực hành kỹ .",2,10966
phòng học cần lắp thêm quạt và màn che để theo dõi bài giảng của giáo viên tốt hơn .,0,10967
"giảng viên cố gắng tìm đủ thiết bị , dụng cụ cho sinh viên thực hành .",1,10968
cô dạy tốt tính và dễ hiểu !,2,10969
truyền cảm hứng môn học .,2,10970
"bảo đảm giờ lên lớp , số tiết dạy .",2,10971
giảng viên chủ động gợi ý những vấn đề quan trọng cần sinh viên tập trung trong một buổi học .,2,10972
"giáo viên tận tâm , nhiệt tình .",2,10973
thầy cung cấp kiến thức thực tế nhiều .,2,10974
lần đầu trong trường  em gặp một thầy như vậy .,2,10975
"hệ thống máy tính quá tệ , thua cả hệ thường trong khi em học chất lượng cao .",0,10976
cô dạy hay nhưng nói tiếng miền wzjwz175 em nghe không được .,0,10977
phát âm không tốt .,0,10978
"thực sự em cảm thấy 90 phút thi giấy với đề thi đó là quá sức , dường như không một ai có thể hoàn thành dù rất nỗ lực .",0,10979
giảng viên nên luyện tập khả năng nói lưu loát và dễ hiểu hơn cho sinh viên !,0,10980
cô giáo nhiệt tình giảng bài tốt .,2,10981
"thầy hướng dẫn cụ thể , chi tiết , dễ hiểu .",2,10982
cô rất yêu nghề và thương sinh viên .,2,10983
truyền đạt chưa được thu hút .,0,10984
dạy dễ hiểu !,2,10985
"thầy giáo rất nhiệt tình , cảm ơn thầy trong thời gian vừa qua .",2,10986
cô nhiệt tình với sinh viên .,2,10987
giảng viên nói dễ nghe .,2,10988
"thầy nhiệt tình , vui tính , cách dạy thoải mái , khả năng truyền đạt tốt , quan tâm đến sinh viên .",2,10989
chúc cô mẹ tròn con vuông nha !,2,10990
cô wzjwz244 nhiệt tình giảng dạy và chú tâm đến tâm lý của sinh viên .,2,10991
bài giảng trực quan dễ tiếp thu .,2,10992
"học thấy rất phí thời gian , kiến thức thu được chẳng bao nhiêu .",0,10993
"thầy giảng dạy hay và nhiệt huyết , luôn có nhiều bài tập sau mỗi chương .",2,10994
các bài tập thực hành có lượng bài khá nhiều và tương tự nhau .,0,10995
"thầy giáo cung cấp các tài liệu đọc thêm , giải đáp thắc mắc của sinh viên cũng như giảng dạy rất tận tình .",2,10996
có nhiều dạng bài tập .,2,10997
"nên cung cấp cho sinh viên thêm nhiều tài liệu , cũng như bắt kịp xu thế phát triển của công nghệ để không bị lỗi thời lạc hậu .",0,10998
"thầy hay chém gió quá đà , hoc luôn quá giờ trưa khiến sinh viên mệt mỏi .",0,10999
thầy dạy rất vui và rất nhiệt tình .,2,11000
đề kiểm tra không sát với nội dung bài giảng .,0,11001
đó là tại sao .,1,11002
gần gũi và giảng dễ hiểu .,2,11003
"giảng viên nhiệt tình , vui tính , giảm bớt căng thẳng trong quá trình học .",2,11004
"đã gọi là môn học kỹ năng nghề nghiệp , thì nên cập nhật những kỹ năng rõ ràng , mang tính thực tế .",0,11005
được giáo viên bổ túc thêm nhiều kiến thức hơn so với giáo trình .,2,11006
cô dạy tận tụy với sinh viên nhưng giảng quá nhanh .,0,11007
